Filename,Predictions
has\2021-07-12-12-2021-07-16_graph_AAPL_30_day.png,1.0
has\2021-07-12-13-2021-07-16_graph_AAPL_30_day.png,1.0
has\2021-07-12-14-2021-07-19_graph_AAPL_30_day.png,0.9980000257492065
has\2021-07-12-15-2021-07-19_graph_AAPL_30_day.png,1.0
has\2021-07-13-09-2021-07-19_graph_AAPL_30_day.png,0.9990000128746033
has\2021-07-13-10-2021-07-19_graph_AAPL_30_day.png,0.9980000257492065
has\2021-07-13-11-2021-07-19_graph_AAPL_30_day.png,0.9990000128746033
has\2021-07-13-12-2021-07-19_graph_AAPL_30_day.png,0.9929999709129333
has\2021-07-13-13-2021-07-19_graph_AAPL_30_day.png,0.9950000047683716
has\2021-07-13-14-2021-07-20_graph_AAPL_30_day.png,0.9980000257492065
has\2021-07-13-15-2021-07-20_graph_AAPL_30_day.png,1.0
has\2021-07-14-09-2021-07-20_graph_AAPL_30_day.png,0.9959999918937683
has\2021-07-14-10-2021-07-20_graph_AAPL_30_day.png,0.9940000176429749
has\2021-07-14-11-2021-07-20_graph_AAPL_30_day.png,0.9890000224113464
has\2021-07-14-12-2021-07-20_graph_AAPL_30_day.png,0.9890000224113464
has\2021-07-14-13-2021-07-20_graph_AAPL_30_day.png,0.9950000047683716
has\2021-07-14-14-2021-07-21_graph_AAPL_30_day.png,0.9980000257492065
has\2021-07-14-15-2021-07-21_graph_AAPL_30_day.png,0.9980000257492065
has\2021-07-15-09-2021-07-21_graph_AAPL_30_day.png,0.7059999704360962
has\2021-07-15-10-2021-07-21_graph_AAPL_30_day.png,0.6980000138282776
has\2021-07-15-11-2021-07-21_graph_AAPL_30_day.png,0.6309999823570251
has\2021-07-15-12-2021-07-21_graph_AAPL_30_day.png,0.671999990940094
has\2021-07-15-13-2021-07-21_graph_AAPL_30_day.png,0.7879999876022339
has\2021-07-15-14-2021-07-22_graph_AAPL_30_day.png,0.8180000185966492
has\2021-07-15-15-2021-07-22_graph_AAPL_30_day.png,0.36399999260902405
has\2021-07-16-09-2021-07-22_graph_AAPL_30_day.png,0.05900000035762787
has\2021-07-16-10-2021-07-22_graph_AAPL_30_day.png,0.4580000042915344
has\2021-07-16-11-2021-07-22_graph_AAPL_30_day.png,0.7480000257492065
has\2021-07-16-12-2021-07-22_graph_AAPL_30_day.png,0.8370000123977661
has\2021-07-16-13-2021-07-22_graph_AAPL_30_day.png,0.9079999923706055
has\2021-07-16-14-2021-07-23_graph_AAPL_30_day.png,0.9639999866485596
has\2021-07-16-15-2021-07-23_graph_AAPL_30_day.png,0.9990000128746033
